COD_STAZ,ID_PARAM,DATA_FINE,VALORE,VALIDAZIONE
3000025,9,27/01/2022 10:00,86,S
3000025,9,27/01/2022 11:00,109,S
3000025,9,27/01/2022 12:00,109,S
3000025,9,27/01/2022 13:00,85,S
3000025,9,27/01/2022 14:00,69,S
3000025,9,27/01/2022 15:00,68,S
3000025,9,27/01/2022 16:00,57,S
3000025,9,27/01/2022 17:00,63,S
3000025,9,27/01/2022 18:00,57,S
3000025,9,27/01/2022 19:00,71,S
3000025,9,27/01/2022 20:00,98,S
3000025,9,27/01/2022 21:00,82,S
3000025,9,27/01/2022 22:00,58,S
3000025,9,27/01/2022 23:00,53,S
3000025,9,28/01/2022 00:00,47,S
3000025,9,28/01/2022 01:00,41,S
3000025,9,28/01/2022 02:00,37,S
3000025,9,28/01/2022 03:00,29,S
3000025,9,28/01/2022 04:00,25,S
3000025,9,28/01/2022 05:00,26,S
3000025,9,28/01/2022 06:00,31,S
3000025,9,28/01/2022 07:00,51,S
3000025,9,28/01/2022 08:00,73,S
3000025,9,28/01/2022 09:00,64,S
3000025,9,28/01/2022 10:00,57,S
3000025,9,28/01/2022 11:00,79,S
3000025,9,28/01/2022 12:00,109,S
3000025,9,28/01/2022 13:00,104,S
3000025,9,28/01/2022 14:00,123,S
3000025,9,28/01/2022 15:00,107,S
3000025,9,28/01/2022 16:00,78,S
3000025,9,28/01/2022 17:00,85,S
3000025,9,28/01/2022 18:00,144,S
3000025,9,28/01/2022 19:00,205,S
3000025,9,28/01/2022 20:00,291,S
3000025,9,28/01/2022 21:00,332,S
3000025,9,28/01/2022 22:00,174,S
3000025,9,28/01/2022 23:00,142,S
3000025,9,29/01/2022 00:00,142,S
3000025,9,29/01/2022 01:00,145,S
3000025,9,29/01/2022 02:00,140,S
3000025,9,29/01/2022 03:00,123,S
3000025,9,29/01/2022 04:00,115,S
3000025,9,29/01/2022 05:00,113,S
3000025,9,29/01/2022 06:00,121,S
3000025,9,29/01/2022 07:00,163,S
3000025,9,29/01/2022 08:00,191,S
3000025,9,29/01/2022 09:00,213,S
3000025,9,29/01/2022 10:00,223,S
3000025,9,29/01/2022 11:00,188,S
3000025,9,29/01/2022 12:00,179,S
